"","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend"
"4088",1024097,-78.8182399472255,35.9755929392661,37.1306414570728,"White","M","25-50k",1,1,2,2,0
"4089",1024767,-78.8801398247856,35.9896308173289,52.6349649652324,"White","F","75-100k",1,1,2,3,0
"4090",1024899,-78.8897325613445,35.9848913087959,31.8034565660449,"Black","F","50-75k",1,2,1,1,0
"4091",1025009,-78.9156697926937,36.0401686402809,48.9440797772329,"White","M","100-150k",3,1,1,2,0
"4092",1025368,-78.792608180772,36.0694481422302,36.6306835546849,"Hispanic","M","25-50k",2,3,1,1,0
"4093",1025638,-78.9258940216222,35.9586469706899,38.9532892960871,"Hispanic","M","75-100k",1,2,1,2,0
"4094",1025846,-78.8252908323777,36.0458255252223,54.2495894659888,"White","F","75-100k",3,1,1,3,0
"4095",1026136,-78.9042824291936,36.0285842523247,43.969607449821,"White","M","75-100k",3,1,2,1,0
"4096",1026158,-78.8643822367268,35.9584065115973,35.5911696333823,"White","M","75-100k",1,2,1,3,0
"4097",1026281,-78.8914618614407,36.0499701452507,34.344108485892,"White","F","25-50k",3,1,2,2,1
"4098",1026665,-78.9190834018891,36.0634053977587,30.4624163075452,"Black","F","75-100k",2,3,1,2,0
"4099",1026845,-78.9109246279855,35.9943230731059,31.3605645373816,"White","M","50-75k",1,2,2,1,0
"4100",1027067,-78.8959205223852,36.0806834322876,36.5835093151127,"White","M","75-100k",2,3,1,3,0
"4101",1027207,-78.9275619253304,36.0056820981213,51.5840681345376,"White","F","25-50k",3,1,2,3,0
"4102",1027336,-78.8997883240722,36.0264692938641,32.4587663131849,"White","M","75-100k",3,2,1,1,0
"4103",1027566,-78.8671454665522,36.0084995950366,41.8676404243653,"White","M","75-100k",3,2,1,2,0
"4104",1027918,-78.920464999794,36.0526743030064,37.4986054238039,"White","M","<25k",3,2,1,3,0
"4105",1027944,-78.7427718461855,36.0739706002744,40.9452773309113,"White","M","75-100k",2,3,2,1,0
"4106",1028692,-78.8497956764798,36.0713234428174,40.1482079790434,"Black","M","50-75k",2,3,2,2,0
"4107",1028759,-78.8626996793051,36.0225533189291,41.1633451132544,"White","F","<25k",3,2,2,1,0
"4108",1028909,-78.948814905431,36.0809227156211,34.3124832067729,"White","M","<25k",2,3,2,3,0
"4109",1029128,-78.8576382568187,36.0751048364846,63.5563257706544,"White","F","25-50k",2,4,1,1,0
"4110",1029443,-78.9065051903471,35.9751367983811,51.6264401802229,"White","M",">150k",1,2,2,2,0
"4111",1029457,-78.9263812587087,35.9402971833058,33.0506662690829,"Aisian/Other","M","75-100k",1,2,2,3,1
"4112",1029748,-78.8927774286674,35.9769585077226,46.0274289638935,"Black","M","25-50k",1,3,1,1,0
"4113",1029848,-78.8787627132158,35.9478832025592,44.5882557751502,"White","F","75-100k",2,3,1,3,0
"4114",1030054,-78.8728863129372,36.011481057935,45.5209386201984,"White","F","75-100k",3,2,2,2,0
"4115",1030313,-78.9613940476458,36.0447654378307,41.1765008130042,"White","F","100-150k",3,2,2,3,1
"4116",1030344,-78.931101799444,35.9844185459246,44.7059225819931,"White","M","25-50k",1,3,1,2,0
"4117",1030363,-78.8918695015933,35.9257142985951,52.1902906586793,"White","F","25-50k",2,3,2,1,0
"4118",1030586,-78.9797496053085,36.0106812260294,69.0812487770248,"White","M","75-100k",3,3,1,1,0
"4119",1031156,-78.9020993873294,36.0072597818862,48.3005155728184,"White","F","75-100k",3,3,1,2,0
"4120",1031311,-78.8703159786283,36.0743830943106,44.5136854531743,"White","F","75-100k",2,4,1,2,0
"4121",1031469,-78.8829764226499,36.0393765755543,43.5496989898011,"Hispanic","M","75-100k",3,3,1,3,0
"4122",1031567,-78.839944728054,35.9447028227526,36.9272453972217,"Aisian/Other","F","25-50k",1,3,1,3,0
"4123",1031573,-78.859714963545,35.9712299369306,37.5620262187098,"White","F","100-150k",1,3,2,1,0
"4124",1031582,-78.9000241569935,36.0857591888094,50.3010600276584,"White","M","50-75k",2,4,1,3,0
"4125",1031656,-78.8667568044663,36.0939385385052,38.9051717833399,"White","F","75-100k",2,4,2,1,0
"4126",1031779,-78.8020853223878,36.0554516049865,37.0717176866396,"White","M","75-100k",2,4,2,2,0
"4127",1031924,-78.8137276067349,35.998272965511,34.512381215905,"Black","M","25-50k",3,3,2,1,0
"4128",1032108,-78.8594242807393,36.0586875599829,30.46293763942,"Black","F","50-75k",3,3,2,2,0
"4129",1032168,-78.8569750989191,35.9260407201479,47.141791480487,"White","M","75-100k",2,3,2,2,0
"4130",1032261,-78.7979065948778,36.0575952107301,41.6388124682226,"Hispanic","F","25-50k",2,4,2,3,0
"4131",1032638,-78.8842910336668,35.9467672565435,29.2950833013089,"Black","F","<25k",2,3,2,3,1
"4132",1032775,-78.817249545119,36.0517738784673,45.2244476592149,"Black","M","50-75k",3,3,2,3,0
"4133",1033047,-78.8925215237566,35.9329413289149,35.5820544579013,"White","F","50-75k",2,4,1,1,0
"4134",1033313,-78.9506353490166,36.0765399097876,41.6920104923923,"White","M","75-100k",3,1,1,1,0
"4135",1033386,-78.8694402107959,36.0258476529053,39.6199065267183,"Hispanic","F","50-75k",3,4,1,1,0
"4136",1033631,-78.8249258789533,35.9720027846352,34.0488455418266,"White","F","25-50k",1,3,2,2,0
"4137",1033790,-78.8423863519716,36.0843450170584,43.8127650496874,"Hispanic","F",">150k",3,1,1,2,0
"4138",1034043,-78.8408934654025,36.0236221395109,29.6785104766965,"White","M","50-75k",3,4,1,2,0
"4139",1034138,-79.0374546505692,35.9712629392503,30.6786916053197,"White","M","50-75k",1,3,2,3,0
"4140",1034461,-78.9007963296617,36.0863143506809,27.5826809582915,"Black","F","100-150k",3,1,1,3,0
"4141",1034678,-78.9872827659573,36.0470993418884,43.9297505033088,"White","M","25-50k",3,4,1,3,0
"4142",1034923,-78.9761376350262,36.1058810106947,35.0409321429191,"Black","M","<25k",3,1,2,1,0
"4143",1034936,-78.9717749854359,36.0112954951637,49.8230555425023,"White","M","75-100k",3,4,2,1,0
"4144",1035013,-78.9161503283343,35.9330553791947,50.3214805753877,"Black","F","100-150k",2,4,1,2,0
"4145",1035227,-78.9733950647463,35.9253181780561,28.5068874153037,"White","M","100-150k",1,4,1,1,0
"4146",1035396,-78.8905414066642,35.9979390802048,46.0413079791093,"Hispanic","M","100-150k",1,4,1,2,0
"4147",1035516,-78.9204603369624,36.0618305614924,44.9813524654132,"White","M","50-75k",3,1,2,2,0
"4148",1035534,-78.9576415720045,36.0148951579628,45.3991803116246,"Black","M",">150k",3,4,2,2,0
"4149",1035786,-78.9837695823585,36.0309251640579,43.7732585839699,"Black","M","50-75k",3,4,2,3,0
"4150",1035918,-78.8984888940771,36.0190905432776,39.6006139341201,"White","M","75-100k",4,1,1,1,0
"4151",1035978,-78.8685482662698,35.9859912339648,51.3008478459022,"White","M","50-75k",1,4,1,3,0
"4152",1036126,-78.980154403646,36.0919182177691,39.9717013887362,"White","M","75-100k",3,1,2,3,0
"4153",1036822,-78.8260636736331,36.0591040173984,32.7603210585036,"White","M","75-100k",3,2,1,1,0
"4154",1037290,-78.9234488022607,36.0069031217184,38.2192489017882,"Aisian/Other","M","75-100k",4,1,1,2,0
"4155",1037465,-78.9646792391663,36.0327609806721,37.3119601119984,"White","M","25-50k",4,1,1,3,0
"4156",1038047,-78.9134049148306,36.0793337311575,48.9331545533186,"Black","F","50-75k",3,2,1,2,0
"4157",1038690,-78.9644057580906,36.0588146540374,46.7757189530221,"White","M","50-75k",3,2,1,3,0
"4158",1038842,-78.8344748184374,36.0744183790919,33.5862439358924,"White","F","75-100k",3,2,2,1,0
"4159",1039319,-78.8761915226277,36.0469124509793,46.0605397500846,"White","F","50-75k",4,1,2,1,0
"4160",1039526,-78.8434072147921,35.9488483098094,34.2884418200229,"White","F","50-75k",1,4,2,1,0
"4161",1039568,-78.8142457470274,35.9941195296876,48.2540012917024,"White","F","<25k",4,1,2,2,0
"4162",1039693,-78.8268753871607,35.983867852662,42.8102129763929,"White","F","100-150k",1,4,2,2,0
"4163",1039947,-78.8918312464011,36.0647924824554,37.4288450339068,"White","F","<25k",4,1,2,3,0
"4164",1039973,-78.8629681523452,35.9393186388689,33.9669481923141,"Aisian/Other","M","100-150k",2,4,1,3,0
"4165",1040888,-78.9197518172201,35.9498903724969,33.6003620466581,"White","F","25-50k",1,4,2,3,0
"4166",1041236,-78.8328030430398,36.0672788841581,32.3538480370846,"Hispanic","F","50-75k",3,2,2,2,0
"4167",1041680,-78.8120585650605,36.0033838542082,49.5839867773567,"White","F","50-75k",4,2,1,1,0
"4168",1041698,-78.9407082072903,36.067383408885,46.3413143642534,"White","F","50-75k",3,2,2,3,0
"4169",1042201,-78.8472795504556,36.0108021305726,49.2056730821609,"Black","M","100-150k",4,2,1,2,0
"4170",1042310,-78.7851760197364,36.0428203908513,48.1746221220042,"White","M","50-75k",3,3,1,1,0
"4171",1042325,-78.9229575428278,36.0965479682278,37.8499703631383,"Hispanic","M","100-150k",3,3,1,2,0
"4172",1042421,-78.9218762202405,35.9935604669074,41.1623487810359,"White","F","75-100k",2,1,1,1,0
"4173",1042485,-78.9241057363944,36.0569621772362,33.9383476488503,"Hispanic","M","50-75k",4,2,1,3,0
"4174",1042517,-78.9066647657696,36.1124106209988,33.0239491270586,"White","F","25-50k",3,3,1,3,0
"4175",1042969,-78.8494942884938,36.0255261788953,52.7218813650495,"White","F","75-100k",4,2,2,1,0
"4176",1043777,-78.9279276442487,36.0451302218574,39.263296714328,"White","M","75-100k",4,2,2,2,0
"4177",1043948,-78.8384989610682,35.9676109694204,34.3058375857115,"Black","M","25-50k",2,1,1,2,0
"4178",1044552,-78.8641826915911,35.8889517977971,36.3209084076192,"White","M",">150k",2,4,2,1,0
"4179",1044762,-78.9116441977806,36.0946097495465,35.9802121879229,"Hispanic","M","100-150k",3,3,2,1,0
"4180",1044862,-78.8853259708081,35.9331513011372,40.0498116693798,"White","F","50-75k",2,4,2,2,0
"4181",1045095,-78.8417097915414,36.0858995061742,37.6354243623335,"Black","M","25-50k",3,3,2,2,0
"4182",1045391,-78.9438709035332,36.0181385733092,44.4217376421757,"White","F","75-100k",4,2,2,3,0
"4183",1045514,-78.8976943743815,36.0151524574824,43.2416113878121,"White","M","100-150k",4,3,1,1,0
"4184",1045594,-78.9205134925588,35.9966298263885,43.9765109869117,"Black","F","75-100k",2,1,1,3,0
"4185",1045720,-78.8845490241646,35.9023972770798,37.1593446513164,"White","M","25-50k",2,4,2,3,1
"4186",1046117,-78.8610586633763,36.0020763736031,43.5000542917812,"Black","M","75-100k",2,1,2,1,0
"4187",1046228,-78.8845978748072,36.0391250726962,34.154871758817,"White","M","<25k",4,3,1,2,0
"4188",1046405,-78.8964656307239,35.9914840886274,47.4601411356452,"Hispanic","M","<25k",2,1,2,2,0
"4189",1046544,-78.9407633373945,35.9154548624901,53.6977007560956,"White","M","25-50k",2,1,2,3,1
"4190",1046624,-78.8794398759386,36.016856397772,33.4881482887833,"White","M","100-150k",4,3,1,3,0
"4191",1046717,-78.8948041928745,36.0923683548622,45.7819074974511,"White","M","50-75k",3,3,2,3,0
"4192",1046735,-78.8877327016988,35.9971526958374,40.8501989271281,"White","M","<25k",2,2,1,1,0
"4193",1046969,-78.8683354583153,36.0559682256686,32.2685321510359,"White","F","75-100k",4,3,2,1,0
"4194",1047544,-78.9298082106369,36.0534181868845,45.1099415547574,"White","F","<25k",4,3,2,2,0
"4195",1047763,-78.8863678471116,36.033089112989,37.9974479670222,"Hispanic","M","50-75k",4,3,2,3,0
"4196",1047828,-78.8905878783249,36.0051681128055,37.3549890226488,"White","F","25-50k",2,2,1,2,0
"4197",1048306,-78.8763667010118,36.0386385889467,46.6880395395285,"White","M","25-50k",4,4,1,1,0
"4198",1048374,-78.8791900835687,36.0237334220143,59.0038948708543,"Black","F","25-50k",4,4,1,2,0
"4199",1048383,-78.9298837664725,36.0102849481421,33.6499918991524,"White","M","25-50k",4,4,1,3,0
"4200",1048419,-78.8731780930866,35.989700577551,45.4300948977583,"White","M","100-150k",2,2,1,3,0
"4201",1048500,-78.9713005030614,35.9923860552259,50.824549469421,"White","F","50-75k",4,4,2,1,0
"4202",1049365,-78.8877661194648,36.0669668356552,29.0640029310318,"White","M","<25k",3,4,1,1,0
"4203",1049405,-78.9202509645347,36.0218732339337,33.2530180580868,"White","M","100-150k",4,4,2,2,0
"4204",1049461,-78.9535551866456,35.9728011475392,43.6097039396345,"White","M","25-50k",2,2,2,1,0
"4205",1049542,-78.8781015203668,36.0909771693428,44.3024122215132,"White","F","75-100k",3,4,1,2,0
"4206",1049716,-78.9323016412087,36.0449215165363,49.8838912212737,"White","M","<25k",4,4,2,3,0
"4207",1049774,-78.8370274376297,36.0768838864909,34.263586375919,"White","F","50-75k",3,4,1,3,0
"4208",1049797,-78.8926900976507,36.0222848597479,45.6450144077955,"White","F","75-100k",5,1,1,1,0
"4209",1049814,-78.934559086615,36.0875138834089,38.1202457511133,"Black","M","50-75k",3,4,2,1,0
"4210",1049892,-78.9044094593904,35.9615949175623,40.8776172218618,"White","M","<25k",2,2,2,2,0
"4211",1050082,-78.8637359919976,35.6972366888174,41.4407346853328,"White","F","25-50k",3,1,1,1,0
"4212",1050385,-78.8365059040111,35.7101277810143,47.5075132815612,"Black","F","25-50k",3,1,1,2,0
"4213",1050465,-78.8618141470035,35.7394194392728,40.7156083763392,"White","M","25-50k",3,1,1,3,1
"4214",1050877,-78.8291191729553,35.7653468735226,38.4331547231741,"White","M","25-50k",3,1,2,1,0
"4215",1051795,-78.9072356069285,35.7435972245499,48.2266472734822,"White","M","25-50k",3,1,2,2,0
"4216",1051833,-78.8354100454286,35.6765673407904,58.7413022524761,"Hispanic","F","100-150k",2,2,2,3,0
"4217",1052224,-78.8179716752366,35.7513006980579,36.6057665366808,"White","F","75-100k",2,3,1,1,0
"4218",1052621,-78.8271924848892,35.7579905704602,36.9362354776164,"White","F","100-150k",3,1,2,3,0
"4219",1052816,-78.7955371725693,35.7343734149199,30.0632173004222,"White","M","75-100k",2,3,1,2,1
"4220",1052899,-78.8189269818729,35.6544995861628,51.7510692300787,"Hispanic","F","75-100k",2,3,1,3,0
"4221",1053236,-78.8532346339242,35.7606777481495,38.2528025427032,"White","F","75-100k",3,2,1,1,0
"4222",1053385,-78.8200540773476,35.7036559092543,39.0352564614286,"White","F","100-150k",2,3,2,1,0
"4223",1053498,-78.8207103931401,35.7317538231206,50.0478329201899,"White","F","<25k",3,2,1,2,0
"4224",1054774,-78.8379336711811,35.7204086315251,56.8368955702963,"White","F","25-50k",3,2,1,3,0
"4225",1055005,-78.8409577663565,35.7672950936852,41.9733081515389,"Black","M","50-75k",3,2,2,1,0
"4226",1055187,-78.9075455762959,35.7006303646883,52.7575806653583,"Black","F","50-75k",3,2,2,2,1
"4227",1055580,-78.8476602523493,35.7462163909154,59.5958469641238,"White","F","<25k",3,2,2,3,0
"4228",1055686,-78.8935868322148,35.7279008667723,53.0479988676405,"Black","F","25-50k",3,3,1,1,0
"4229",1055691,-78.8837862545883,35.7431340654424,48.6293103691705,"White","M","<25k",3,3,1,2,0
"4230",1056026,-78.8295002795659,35.7467741609032,34.3961386220953,"White","M","<25k",3,3,1,3,0
"4231",1057169,-78.8831612277058,35.7947547738359,41.8423687069242,"Black","M","50-75k",3,3,2,1,0
"4232",1057581,-78.8522944311576,35.7444577741081,43.122665444639,"Black","F","75-100k",3,3,2,2,0
"4233",1057879,-78.8510647179888,35.7347770723561,45.7447838071804,"White","M","25-50k",3,3,2,3,0
"4234",1057893,-78.8359997675643,35.7310380106548,48.2652788705715,"White","M","50-75k",3,4,1,1,0
"4235",1058305,-78.8479671160949,35.7110046051728,34.0482045320583,"White","M","<25k",3,4,1,2,0
"4236",1058901,-78.8661644994763,35.7334034238663,37.6478108412937,"White","F","100-150k",3,4,1,3,0
"4237",1059163,-78.7947332852269,35.7258674076537,28.3329245666073,"White","F","75-100k",2,3,2,2,0
"4238",1059277,-78.850973232572,35.7234715696934,50.4357966709661,"White","F","100-150k",3,4,2,1,0
"4239",1059544,-78.862948741765,35.7312501395865,53.3318533025316,"White","F","75-100k",3,4,2,2,0
"4240",1059626,-78.844690558543,35.7849527782854,37.4862784810689,"White","F","25-50k",3,4,2,3,0
"4241",1059705,-78.8553400393978,35.6981416528114,52.4987351538153,"White","F","75-100k",4,1,1,1,0
"4242",1059841,-78.8336728779186,35.7313897811658,45.3330635920662,"Black","F","50-75k",4,1,1,2,0
"4243",1060481,-78.8683524403652,35.7927539487489,35.516984588669,"White","M","100-150k",4,1,1,3,0
"4244",1061458,-78.8300132892158,35.7265097833658,56.4101644371954,"Hispanic","F","50-75k",4,1,2,1,0
"4245",1061592,-78.8099335265869,35.6965334447618,52.1262699745762,"Aisian/Other","F","<25k",2,3,2,3,1
"4246",1062438,-78.8742674699204,35.705217175073,41.8732261512482,"White","M","25-50k",4,1,2,2,0
"4247",1062749,-78.8546678353018,35.7584518575043,45.1602532005293,"White","F","100-150k",4,1,2,3,0
"4248",1062795,-78.8642553283527,35.7114481199579,49.0341119445067,"White","F","50-75k",4,2,1,1,0
"4249",1063001,-78.8461051933233,35.717289610459,47.0127813954542,"Hispanic","F",">150k",4,2,1,2,0
"4250",1063031,-78.8514324963884,35.7176815859437,47.4726771121244,"Hispanic","F","50-75k",4,2,1,3,0
"4251",1063039,-78.7883850420028,35.7430306529885,57.6563624046838,"Black","F","75-100k",2,4,1,1,0
"4252",1064013,-78.8351453128086,35.7328476307524,41.9283407383198,"White","F","25-50k",4,2,2,1,0
"4253",1064301,-78.8243287620658,35.7439755390191,40.5050958514564,"White","F","75-100k",4,2,2,2,0
"4254",1064449,-78.8502133717731,35.6844057911,36.262602907264,"Black","F","<25k",2,4,1,2,0
"4255",1064693,-78.8626402270708,35.7007042112631,48.8082038269915,"White","M","50-75k",4,2,2,3,0
"4256",1064734,-78.8635820107643,35.7476163701792,35.2903667647497,"Black","F","75-100k",4,3,1,1,0
"4257",1064842,-78.8489748876751,35.7409599937115,34.6139812485792,"White","F","100-150k",4,3,1,2,0
"4258",1064898,-78.8893828259084,35.7184232403869,32.902684311657,"White","F","<25k",4,3,1,3,0
"4259",1064960,-78.8770253833446,35.7154775845917,36.2552434407617,"White","F","50-75k",4,3,2,1,0
"4260",1065089,-78.8724596646056,35.7805748057842,47.0400725239612,"White","M","100-150k",4,3,2,2,0
"4261",1065090,-78.8750333500686,35.6656176738786,53.986657066549,"White","M","50-75k",2,4,1,3,0
"4262",1065134,-78.8511333094349,35.7256472590895,36.6394720720273,"Black","M","50-75k",4,3,2,3,0
"4263",1065482,-78.8932597787476,35.7113523386984,34.4498062335712,"White","F","75-100k",4,4,1,1,0
"4264",1065736,-78.815473834559,35.7227789283031,58.7436206056074,"Aisian/Other","F","50-75k",2,4,2,1,0
"4265",1065902,-78.865487976899,35.7156039612545,52.7834792452326,"Black","F","100-150k",4,4,1,2,0
"4266",1065953,-78.8401771766204,35.7764583351819,35.9103868474047,"White","F","50-75k",4,4,1,3,0
"4267",1066001,-78.8217970118125,35.7398265958951,44.1575756496806,"Hispanic","F","75-100k",4,4,2,1,0
"4268",1066529,-78.8410193579642,35.7122169075417,49.8363139694613,"White","F","75-100k",4,4,2,2,0
"4269",1066539,-78.874535188053,35.760735663985,43.721110661483,"White","M","100-150k",4,4,2,3,0
"4270",1066592,-78.8847022414748,35.767535996469,32.9099885784182,"Aisian/Other","F","50-75k",5,1,1,1,0
"4271",1066625,-78.8321828293649,35.710504087185,40.0679590559322,"White","M","75-100k",5,1,1,2,0
"4272",1066859,-78.8581192691811,35.7768512904496,45.8402176091824,"White","F","75-100k",5,1,1,3,0
"4273",1066954,-78.8434213859425,35.7250238704419,34.3837523764544,"Hispanic","M","100-150k",5,1,2,1,0
"4274",1067118,-78.8220929555999,35.7374919309604,40.7567742988165,"White","F","25-50k",5,1,2,2,0
"4275",1067131,-78.8648358693849,35.7239739305211,31.3947550696425,"White","F","25-50k",5,1,2,3,0
"4276",1067616,-78.8404069836702,35.7334998773131,41.0905384359658,"White","M","25-50k",5,2,1,1,0
"4277",1067670,-78.8682186778722,35.7283746366647,37.5469690650853,"Black","M","75-100k",5,2,1,2,0
"4278",1067776,-78.8633185270222,35.750672247524,51.7075727460695,"White","F","50-75k",5,2,1,3,0
"4279",1068189,-78.8621938975578,35.7286277887175,33.3311326560937,"Black","F","25-50k",5,2,2,1,0
"4280",1068400,-78.843248008612,35.7454255072727,31.9310046551645,"White","M","50-75k",5,2,2,2,0
"4281",1068541,-78.8444565750464,35.6487304074914,41.0822557514731,"Aisian/Other","F","100-150k",2,4,2,2,0
"4282",1068907,-78.8677506364634,35.7149282160956,34.3913210665195,"White","F","<25k",5,2,2,3,1
"4283",1069656,-78.8699664803638,35.7491686402259,42.2208805872028,"White","F","25-50k",5,3,1,1,0
"4284",1069756,-78.8286479773606,35.761301608049,62.4738982321639,"White","M",">150k",5,3,1,2,0
"4285",1070627,-78.8507357944133,35.7690630826727,40.141049983938,"White","F","100-150k",5,3,1,3,0
"4286",1070822,-78.8700401026148,35.7005428551765,44.6844631150395,"White","M","25-50k",5,3,2,1,0
"4287",1070991,-78.8374813873565,35.738857118231,38.0585842801912,"White","F","75-100k",5,3,2,2,0
"4288",1071273,-78.8636119887185,35.7671724684385,49.6832024331759,"Hispanic","M","75-100k",5,3,2,3,0
"4289",1071938,-78.8795341755554,35.7578395903441,24.2775404274929,"White","F","25-50k",5,4,1,1,0
"4290",1073255,-78.8387013162321,35.6935305846103,43.4408195883775,"White","M","75-100k",2,4,2,3,0
"4291",1073360,-78.8145679387542,35.6770337014918,35.8330894034292,"White","F","25-50k",3,1,1,1,0
"4292",1074537,-78.8676760602569,35.7307939067481,34.2392429499688,"White","F","75-100k",5,4,1,2,0
"4293",1074886,-78.897712142437,35.7200746773544,56.0497760163937,"White","M","25-50k",5,4,1,3,0
"4294",1075300,-78.7822373584103,35.6978967261421,37.6252773086838,"White","F","75-100k",3,1,1,2,0
"4295",1075661,-78.8659134479073,35.6980363866257,45.1966334331031,"White","F","50-75k",5,4,2,1,0
"4296",1075728,-78.8235831165438,35.7641601397953,51.1035770014563,"White","F","25-50k",5,4,2,2,0
"4297",1076053,-78.8677979557378,35.7575466996467,33.5981080041053,"Black","M","75-100k",5,4,2,3,0
"4298",1076140,-78.8430902134417,35.7124649324649,50.1003171404181,"White","M","75-100k",1,1,1,1,0
"4299",1076286,-78.8989898530481,35.7628696982762,38.55358159926,"Hispanic","F","100-150k",1,1,1,2,0
"4300",1077749,-78.8144003849164,35.7521991065615,38.7952669868352,"Black","F","75-100k",3,1,1,3,0
"4301",1078245,-78.8952845841442,35.7229987986673,41.0625702819298,"Hispanic","F","50-75k",1,1,1,3,0
"4302",1078286,-78.8753391585502,35.7911574880719,49.3139135853022,"Aisian/Other","F","50-75k",1,1,2,1,0
"4303",1078547,-78.8520215493207,35.7207305918581,40.0426053844201,"White","F","25-50k",1,1,2,2,0
"4304",1078664,-78.8330090251416,35.7660783240866,57.8388364937862,"White","M",">150k",1,1,2,3,1
"4305",1078702,-78.8977481125209,35.7939892739878,45.3116213289207,"White","M","<25k",1,2,1,1,0
"4306",1079083,-78.8371892881742,35.7220893045447,41.0773217490673,"Black","F","75-100k",1,2,1,2,0
"4307",1079277,-78.8408120516056,35.6603267966051,34.4289067016707,"White","M","100-150k",3,1,2,1,0
"4308",1079558,-78.8389138328914,35.7470098167399,49.8808676041694,"White","F","75-100k",1,2,1,3,0
"4309",1079705,-78.8150557139276,35.7454340081627,29.2497547518732,"Hispanic","F","50-75k",3,1,2,2,0
"4310",1080138,-78.8491480740722,35.7418646311907,30.1102903380794,"White","M","25-50k",1,2,2,1,0
"4311",1080242,-78.8646581684036,35.7396410757569,41.7819016290693,"White","M","100-150k",1,2,2,2,0
"4312",1080267,-78.8093458882684,35.7071584817376,52.0424166657318,"White","F","50-75k",3,1,2,3,0
"4313",1080426,-78.8557242293211,35.7067660872515,33.4025459592205,"White","M","100-150k",1,2,2,3,0
"4314",1080646,-78.8118042706491,35.7870427528387,38.0858289113922,"Black","M","25-50k",3,2,1,1,0
"4315",1081067,-78.9059637628829,35.7730874352451,39.3004117228564,"Aisian/Other","F","75-100k",1,3,1,1,0
"4316",1081653,-78.8587601006266,35.7076974643148,43.3690372504782,"White","M","100-150k",1,3,1,2,0
"4317",1081760,-78.8668929386185,35.7586696125175,47.7059513458056,"White","F","25-50k",1,3,1,3,0
"4318",1082083,-78.8383138457683,35.7074917354561,44.5698255591924,"White","M","100-150k",1,3,2,1,0
"4319",1082261,-78.8679597374752,35.7044082146198,47.8189073756433,"White","M","25-50k",1,3,2,2,0
"4320",1083310,-78.9140758392312,35.7104335341253,41.2068558832876,"Black","M","<25k",1,3,2,3,1
"4321",1083370,-78.8903240670737,35.7370320637497,42.1672758208656,"White","F","25-50k",1,4,1,1,0
"4322",1083376,-78.8233710957742,35.7568240137683,45.6358627792718,"White","F","100-150k",1,4,1,2,0
"4323",1083465,-78.8641314787139,35.7472742301701,41.641360471566,"White","F","25-50k",1,4,1,3,0
"4324",1083614,-78.8918920982663,35.739068434312,44.6806480309496,"White","F","100-150k",1,4,2,1,0
"4325",1083688,-78.830064456707,35.7595368004868,34.8334606921207,"Hispanic","F","50-75k",1,4,2,2,0
"4326",1083911,-78.8206263656943,35.7339142972076,38.0656484890707,"White","F","75-100k",1,4,2,3,0
"4327",1084116,-78.8569062152282,35.7447350456457,47.7328322801959,"White","F","25-50k",2,1,1,1,0
"4328",1084862,-78.9064929809384,35.7258804952685,44.0264565444983,"Black","M","<25k",2,1,1,2,0
"4329",1085006,-78.8205912276633,35.7345436911093,53.9773482064022,"White","F","75-100k",2,1,1,3,0
"4330",1085088,-78.8859120819082,35.6590067982433,39.3091983607504,"White","F","100-150k",3,2,1,2,0
"4331",1085999,-78.8709046384802,35.7435560839685,59.6206658296035,"White","F","25-50k",2,1,2,1,0
"4332",1086264,-78.8307723990215,35.7076835767292,44.751950917811,"White","F","<25k",3,2,1,3,0
"4333",1086410,-78.8165748676922,35.7800053081339,34.7917467633211,"White","M","50-75k",3,2,2,1,0
"4334",1086471,-78.8581878803274,35.6754697882737,30.9201088421211,"White","M","25-50k",3,2,2,2,0
"4335",1086633,-78.8675171051212,35.7254988552101,57.5743735201658,"White","M","50-75k",2,1,2,2,0
"4336",1086905,-78.9047714263306,35.7440338729775,45.2699873670768,"White","F","75-100k",2,1,2,3,0
"4337",1087168,-78.9024575286299,35.7600737368766,50.4246678093079,"White","F","25-50k",2,2,1,1,0
"4338",1088232,-78.851187093883,35.7636840576706,43.6020433939765,"White","F","25-50k",2,2,1,2,0
"4339",1088336,-78.8432611334245,35.7350798121633,56.9674589780461,"White","M","75-100k",2,2,1,3,0
"4340",1088389,-78.8271077824438,35.7205477917597,28.8128813050779,"Black","F","<25k",2,2,2,1,0
"4341",1089156,-78.8429597223416,35.7439445900258,40.6697430653212,"White","M","25-50k",2,2,2,2,0
"4342",1089170,-78.863682722345,35.7180895882055,42.3857381669381,"Aisian/Other","M","75-100k",2,2,2,3,1
"4343",1089571,-78.7863580378854,35.7380630762118,38.0994211691693,"White","F","<25k",3,2,2,3,0
"4344",1089690,-78.7976092203073,35.7380560935141,31.960320341933,"White","M","100-150k",3,3,1,1,0
"4345",1090450,-78.8832582781294,35.7410237108133,47.6659807081171,"Hispanic","M",">150k",2,3,1,1,0
"4346",1090917,-78.7779978331293,35.6989150172249,54.6020848165501,"Black","M","75-100k",3,3,1,2,0
"4347",1091530,-78.798615571779,35.7735055590721,36.2227181423886,"Hispanic","F","50-75k",3,3,1,3,1
"4348",1092696,-78.8407293916068,35.6977120459904,39.1825554703303,"Black","M","75-100k",3,3,2,1,0
